Exec,Fold,Accuracy,Precision,Recall,F1
27,2,0.9117647058823529,0.9127637602009088,0.9117647058823529,0.9119880002521937
27,3,0.9191176470588235,0.9194732840857452,0.9191176470588235,0.9191934272890492
27,4,0.9209558823529411,0.9232476642354299,0.9209558823529411,0.921216225845966
27,5,0.9126034958601656,0.9134676974887801,0.9126034958601656,0.9128726217065098
27,6,0.9172033118675254,0.9176220043895152,0.9172033118675254,0.9172412680951583
27,7,0.9162833486660533,0.916579766744103,0.9162833486660533,0.9162869425716773
27,8,0.921803127874885,0.9226856721494249,0.921803127874885,0.9217978848583502
27,9,0.9098436062557498,0.909905197596687,0.9098436062557498,0.9097429407837365
27,10,0.920883164673413,0.9212518449593791,0.920883164673413,0.9209754419220838
28,1,0.9209558823529411,0.9210729741940044,0.9209558823529411,0.9207983523136509
